"V1";"V2";"V3";"V4";"V5";"V6"
0319001000000007001;2012-08-02;16:45:00  ;20612;   7.08;  10.56;   6.72
0319001000000007001;2012-08-02;17:00:00  ;20613;  12.84;  15.72;  17.40
0319001000000007001;2012-08-02;17:15:00  ;20614;   7.20;  10.44;   6.60
0319001000000007001;2012-08-02;17:30:00  ;20615;   6.72;  10.20;   6.36
0319001000000007001;2012-08-02;17:45:00  ;20616;   7.20;  10.44;   6.60
0319001000000007001;2012-08-02;18:00:00  ;20617;  12.72;  15.60;  17.40
0319001000000007001;2012-08-02;18:15:00  ;20618;   7.32;  10.56;   6.72
0319001000000007001;2012-08-02;18:30:00  ;20619;   7.44;  10.68;   6.72
0319001000000007001;2012-08-02;18:45:00  ;20620;   7.32;  10.68;   6.84
0319001000000007001;2012-08-02;19:00:00  ;20621;   7.08;  10.44;   6.72
0319001000000007001;2012-08-02;19:15:00  ;20622;  22.08;  23.88;  25.56
0319001000000007001;2012-08-02;19:30:00  ;20623;  49.92;  52.80;  52.32
0319001000000007001;2012-08-02;19:45:00  ;20624;  63.00;  65.76;  66.24
0319001000000007001;2012-08-02;20:00:00  ;20625;  62.88;  66.12;  67.20
0319001000000007001;2012-08-02;20:15:00  ;20626;  62.16;  65.04;  66.00
0319001000000007001;2012-08-02;20:30:00  ;20627;  62.16;  65.04;  65.88
0319001000000007001;2012-08-02;20:45:00  ;20628;  75.12;  76.20;  77.52
0319001000000007001;2012-08-02;21:00:00  ;20629;  62.88;  65.64;  66.36
0319001000000007001;2012-08-02;21:15:00  ;20630;  62.40;  64.68;  66.36
0319001000000007001;2012-08-02;21:30:00  ;20631; 104.64; 107.88; 108.84
0319001000000007001;2012-08-02;21:45:00  ;20632;  65.88;  68.52;  70.08
0319001000000007001;2012-08-02;22:00:00  ;20633;  75.84;  78.12;  79.32
0319001000000007001;2012-08-02;22:15:00  ;20634;  63.96;  65.76;  67.56
0319001000000007001;2012-08-02;22:30:00  ;20635;  76.92;  78.36;  79.44
0319001000000007001;2012-08-02;22:45:00  ;20636;  63.00;  65.76;  66.96
0319001000000007001;2012-08-02;23:00:00  ;20637;  63.72;  65.04;  65.88
0319001000000007001;2012-08-02;23:15:00  ;20638;  76.08;  78.60;  80.52
0319001000000007001;2012-08-02;23:30:00  ;20639;  63.00;  65.52;  66.24
0319001000000007001;2012-08-02;23:45:00  ;20640;  63.12;  65.52;  67.20
0319001000000007001;2012-08-03;00:00:00  ;20641;  70.80;  73.68;  73.62
0319001000000007001;2012-08-03;00:15:00  ;20642;  70.92;  73.08;  73.80
0319001000000007001;2012-08-03;00:30:00  ;20643;  69.48;  72.90;  73.38
0319001000000007001;2012-08-03;00:45:00  ;20644;  77.52;  79.74;  79.14
0319001000000007001;2012-08-03;01:00:00  ;20645;  80.88;  82.76;  82.64
0319001000000007001;2012-08-03;01:15:00  ;20646;  81.04;  83.80;  83.96
0319001000000007001;2012-08-03;01:30:00  ;20647;  80.92;  82.88;  82.88
0319001000000007001;2012-08-03;01:45:00  ;20648;  88.08;  91.04;  91.32
0319001000000007001;2012-08-03;02:00:00  ;20649;  69.12;  71.94;  72.18
0319001000000007001;2012-08-03;02:15:00  ;20650;  87.90;  91.32;  91.26
0319001000000007001;2012-08-03;02:30:00  ;20651;  83.04;  85.38;  85.80
0319001000000007001;2012-08-03;02:45:00  ;20652;  87.48;  89.70;  90.12
0319001000000007001;2012-08-03;03:00:00  ;20653;  63.00;  65.88;  66.00
0319001000000007001;2012-08-03;03:15:00  ;20654;  76.08;  79.44;  80.28
0319001000000007001;2012-08-03;03:30:00  ;20655;  76.44;  80.28;  81.12
0319001000000007001;2012-08-03;03:45:00  ;20656;  59.64;  62.52;  63.36
0319001000000007001;2012-08-03;04:00:00  ;20657;  65.16;  68.16;  68.16
0319001000000007001;2012-08-03;04:15:00  ;20658;  60.84;  63.72;  63.72
0319001000000007001;2012-08-03;04:30:00  ;20659;  87.84;  90.60;  91.08
0319001000000007001;2012-08-03;04:45:00  ;20660;  74.16;  77.52;  78.24
0319001000000007001;2012-08-03;05:00:00  ;20661;  88.92;  90.48;  90.96
0319001000000007001;2012-08-03;05:15:00  ;20662;  63.24;  66.36;  66.72
0319001000000007001;2012-08-03;05:30:00  ;20663;  34.92;  36.84;  38.88
0319001000000007001;2012-08-03;05:45:00  ;20664;  62.52;  64.92;  65.88
0319001000000007001;2012-08-03;06:00:00  ;20665;  71.52;  74.64;  75.36
0319001000000007001;2012-08-03;06:15:00  ;20666;  47.28;  49.32;  51.12
0319001000000007001;2012-08-03;06:30:00  ;20667;  33.84;  36.00;  38.04
0319001000000007001;2012-08-03;06:45:00  ;20668;  62.04;  65.04;  66.72
0319001000000007001;2012-08-03;07:00:00  ;20669;  58.32;  60.96;  61.32
0319001000000007001;2012-08-03;07:15:00  ;20670;  46.92;  48.96;  52.20
0319001000000007001;2012-08-03;07:30:00  ;20671;  34.92;  37.44;  37.56
0319001000000007001;2012-08-03;07:45:00  ;20672;  73.20;  76.32;  78.24
0319001000000007001;2012-08-03;08:00:00  ;20673;  33.36;  36.24;  38.64
0319001000000007001;2012-08-03;08:15:00  ;20674;  33.60;  36.24;  39.24
0319001000000007001;2012-08-03;08:30:00  ;20675;  32.52;  35.16;  37.32
0319001000000007001;2012-08-03;08:45:00  ;20676;  73.68;  76.32;  78.36
0319001000000007001;2012-08-03;09:00:00  ;20677;  75.48;  78.48;  80.52
0319001000000007001;2012-08-03;09:15:00  ;20678;  74.16;  78.72;  80.16
0319001000000007001;2012-08-03;09:30:00  ;20679;  57.36;  59.88;  61.92
0319001000000007001;2012-08-03;09:45:00  ;20680;  32.40;  36.24;  39.12
0319001000000007001;2012-08-03;10:00:00  ;20681;  35.76;  37.56;  40.44
0319001000000007001;2012-08-03;10:15:00  ;20682;  63.60;  66.36;  68.16
0319001000000007001;2012-08-03;10:30:00  ;20683;  88.08;  66.84;  68.64
0319001000000007001;2012-08-03;10:45:00  ;20684;  60.96;  64.08;  65.28
0319001000000007001;2012-08-03;11:00:00  ;20685;  41.16;  43.32;  46.20
0319001000000007001;2012-08-03;11:15:00  ;20686;  41.28;  43.56;  46.32
0319001000000007001;2012-08-03;11:30:00  ;20687;  28.20;  30.96;  32.88
0319001000000007001;2012-08-03;11:45:00  ;20688;  18.12;  21.72;  22.68
0319001000000007001;2012-08-03;12:00:00  ;20689;  17.64;  21.24;  22.44
0319001000000007001;2012-08-03;12:15:00  ;20690;  14.76;  20.88;  21.24
0319001000000007001;2012-08-03;12:30:00  ;20691;  18.96;  22.68;  23.40
0319001000000007001;2012-08-03;12:45:00  ;20692;   7.44;  10.92;   7.08
0319001000000007001;2012-08-03;13:00:00  ;20693;   7.56;  10.80;   6.96
0319001000000007001;2012-08-03;13:15:00  ;20694;   7.56;  11.04;   7.20
0319001000000007001;2012-08-03;13:30:00  ;20695;   7.08;  10.80;   6.96
0319001000000007001;2012-08-03;13:45:00  ;20696;   7.20;  10.80;   6.96
0319001000000007001;2012-08-03;14:00:00  ;20697;   7.44;  10.92;   6.96
0319001000000007001;2012-08-03;14:15:00  ;20698;   7.32;  10.92;   7.08
0319001000000007001;2012-08-03;14:30:00  ;20699;   7.08;  10.80;   6.96
0319001000000007001;2012-08-03;14:45:00  ;20700;   7.08;  10.80;   6.96
0319001000000007001;2012-08-03;15:00:00  ;20701;   7.08;  10.80;   6.96
0319001000000007001;2012-08-03;15:15:00  ;20702;  13.32;  16.08;  18.24
0319001000000007001;2012-08-03;15:30:00  ;20703;   7.20;  10.92;   7.20
0319001000000007001;2012-08-03;15:45:00  ;20704;   7.20;  10.80;   6.96
0319001000000007001;2012-08-03;16:00:00  ;20705;  13.08;  15.96;  17.76
0319001000000007001;2012-08-03;16:15:00  ;20706;  29.40;  33.24;  33.24
0319001000000007001;2012-08-03;16:30:00  ;20707;  28.92;  32.76;  33.00
0319001000000007001;2012-08-03;16:45:00  ;20708;  32.52;  35.04;  37.44
0319001000000007001;2012-08-03;17:00:00  ;20709;  32.04;  34.56;  37.32
0319001000000007001;2012-08-03;17:15:00  ;20710;  60.48;  64.56;  66.36
0319001000000007001;2012-08-03;17:30:00  ;20711;  61.32;  62.88;  65.16
0319001000000007001;2012-08-03;17:45:00  ;20712;  60.00;  62.88;  64.44
0319001000000007001;2012-08-03;18:00:00  ;20713;  59.88;  63.84;  65.76
0319001000000007001;2012-08-03;18:15:00  ;20714;  60.24;  62.52;  64.32
0319001000000007001;2012-08-03;18:30:00  ;20715;  58.32;  58.92;  60.84
0319001000000007001;2012-08-03;18:45:00  ;20716;  67.68;  69.24;  72.60
0319001000000007001;2012-08-03;19:00:00  ;20717;  75.48;  77.64;  79.20
0319001000000007001;2012-08-03;19:15:00  ;20718;  63.36;  65.88;  67.56
0319001000000007001;2012-08-03;19:30:00  ;20719;  49.68;  51.48;  52.32
0319001000000007001;2012-08-03;19:45:00  ;20720;  34.92;  37.20;  39.00
0319001000000007001;2012-08-03;20:00:00  ;20721;  60.00;  62.40;  63.48
0319001000000007001;2012-08-03;20:15:00  ;20722;  64.56;  67.08;  66.84
0319001000000007001;2012-08-03;20:30:00  ;20723;  63.12;  66.72;  67.68
0319001000000007001;2012-08-03;20:45:00  ;20724;  77.76;  80.40;  81.00
0319001000000007001;2012-08-03;21:00:00  ;20725;  61.80;  64.32;  65.28
0319001000000007001;2012-08-03;21:15:00  ;20726;  76.08;  78.00;  79.44
0319001000000007001;2012-08-03;21:30:00  ;20727;  62.40;  65.28;  66.36
0319001000000007001;2012-08-03;21:45:00  ;20728;  75.36;  77.64;  79.08
0319001000000007001;2012-08-03;22:00:00  ;20729;  66.00;  68.76;  70.20
0319001000000007001;2012-08-03;22:15:00  ;20730;  66.24;  68.64;  90.24
0319001000000007001;2012-08-03;22:30:00  ;20731;  59.64;  62.28;  63.36
0319001000000007001;2012-08-03;22:45:00  ;20732;  61.68;  64.44;  66.12
0319001000000007001;2012-08-03;23:00:00  ;20733;  74.52;  77.04;  78.12
0319001000000007001;2012-08-03;23:15:00  ;20734;  62.04;  65.28;  66.96
0319001000000007001;2012-08-03;23:30:00  ;20735;  88.68;  89.88;  75.60
0319001000000007001;2012-08-03;23:45:00  ;20736;  62.52;  65.16;  66.48
0319001000000007001;2012-08-04;00:00:00  ;20737;  61.32;  63.84;  64.80
0319001000000007001;2012-08-04;00:15:00  ;20738;  76.80;  77.76;  78.60
0319001000000007001;2012-08-04;00:30:00  ;20739;  64.08;  66.72;  67.56
0319001000000007001;2012-08-04;00:45:00  ;20740;  76.20;  78.60;  79.08
0319001000000007001;2012-08-04;01:00:00  ;20741;  36.36;  37.80;  39.00
0319001000000007001;2012-08-04;01:15:00  ;20742;  64.20;  66.72;  66.12
0319001000000007001;2012-08-04;01:30:00  ;20743;  65.04;  67.44;  65.76
0319001000000007001;2012-08-04;01:45:00  ;20744;  77.28;  80.28;  80.88
0319001000000007001;2012-08-04;02:00:00  ;20745;  64.56;  67.32;  68.64
0319001000000007001;2012-08-04;02:15:00  ;20746;  61.20;  64.08;  64.68
0319001000000007001;2012-08-04;02:30:00  ;20747;  75.36;  77.76;  79.08
0319001000000007001;2012-08-04;02:45:00  ;20748;  62.28;  65.28;  66.96
0319001000000007001;2012-08-04;03:00:00  ;20749;  78.24;  80.52;  81.00
0319001000000007001;2012-08-04;03:15:00  ;20750;  62.64;  65.40;  66.24
0319001000000007001;2012-08-04;03:30:00  ;20751;  63.72;  66.24;  66.84
0319001000000007001;2012-08-04;03:45:00  ;20752;  75.96;  78.24;  79.20
0319001000000007001;2012-08-04;04:00:00  ;20753;  47.64;  49.20;  51.24
0319001000000007001;2012-08-04;04:15:00  ;20754;  63.00;  65.76;  65.16
0319001000000007001;2012-08-04;04:30:00  ;20755;  33.96;  36.24;  37.80
0319001000000007001;2012-08-04;04:45:00  ;20756;  63.84;  66.12;  66.72
0319001000000007001;2012-08-04;05:00:00  ;20757;  63.72;  66.84;  67.44
0319001000000007001;2012-08-04;05:15:00  ;20758;  75.48;  78.72;  79.92
0319001000000007001;2012-08-04;05:30:00  ;20759;  63.72;  66.36;  67.68
0319001000000007001;2012-08-04;05:45:00  ;20760;  59.04;  61.44;  62.64
0319001000000007001;2012-08-04;06:00:00  ;20761;  48.96;  50.04;  52.56
0319001000000007001;2012-08-04;06:15:00  ;20762;  61.68;  65.52;  66.84
0319001000000007001;2012-08-04;06:30:00  ;20763;  33.84;  35.64;  38.04
0319001000000007001;2012-08-04;06:45:00  ;20764;  62.88;  65.16;  66.36
0319001000000007001;2012-08-04;07:00:00  ;20765;  56.52;  59.64;  61.08
0319001000000007001;2012-08-04;07:15:00  ;20766;  32.64;  35.28;  37.56
0319001000000007001;2012-08-04;07:30:00  ;20767;  44.64;  47.04;  50.88
0319001000000007001;2012-08-04;07:45:00  ;20768;  60.12;  62.76;  64.20
0319001000000007001;2012-08-04;08:00:00  ;20769;  35.16;  37.32;  39.24
0319001000000007001;2012-08-04;08:15:00  ;20770;  57.96;  60.84;  62.16
0319001000000007001;2012-08-04;08:30:00  ;20771;  61.92;  65.04;  66.00
0319001000000007001;2012-08-04;08:45:00  ;20772;  65.88;  69.36;  70.44
0319001000000007001;2012-08-04;09:00:00  ;20773;  37.32;  39.72;  42.00
0319001000000007001;2012-08-04;09:15:00  ;20774;  36.48;  37.80;  40.20
0319001000000007001;2012-08-04;09:30:00  ;20775;  57.72;  60.36;  61.68
0319001000000007001;2012-08-04;09:45:00  ;20776;  80.88;  84.36;  84.84
0319001000000007001;2012-08-04;10:00:00  ;20777;  57.60;  60.72;  62.52
0319001000000007001;2012-08-04;10:15:00  ;20778;  70.32;  74.16;  75.84
0319001000000007001;2012-08-04;10:30:00  ;20779;  61.44;  65.04;  66.60
0319001000000007001;2012-08-04;10:45:00  ;20780;  62.16;  65.16;  66.12
0319001000000007001;2012-08-04;11:00:00  ;20781;  73.92;  77.04;  78.60
0319001000000007001;2012-08-04;11:15:00  ;20782;  62.40;  66.12;  67.68
0319001000000007001;2012-08-04;11:30:00  ;20783;  56.88;  59.52;  60.72
0319001000000007001;2012-08-04;11:45:00  ;20784;  78.72;  82.08;  83.64
0319001000000007001;2012-08-04;12:00:00  ;20785;  66.72;  70.20;  72.24
0319001000000007001;2012-08-04;12:15:00  ;20786;  75.72;  78.60;  79.92
0319001000000007001;2012-08-04;12:30:00  ;20787;  76.44;  79.44;  80.88
0319001000000007001;2012-08-04;12:45:00  ;20788;  34.92;  37.68;  39.96
0319001000000007001;2012-08-04;13:00:00  ;20789;  62.40;  65.52;  66.96
0319001000000007001;2012-08-04;13:15:00  ;20790;  69.84;  72.72;  74.88
0319001000000007001;2012-08-04;13:30:00  ;20791;  38.64;  41.28;  43.44
0319001000000007001;2012-08-04;13:45:00  ;20792;  19.08;  23.64;  25.32
0319001000000007001;2012-08-04;14:00:00  ;20793;  18.12;  21.60;  22.56
0319001000000007001;2012-08-04;14:15:00  ;20794;  18.60;  21.84;  22.68
0319001000000007001;2012-08-04;14:30:00  ;20795;  18.96;  22.08;  23.04
0319001000000007001;2012-08-04;14:45:00  ;20796;   7.44;  11.16;   7.32
0319001000000007001;2012-08-04;15:00:00  ;20797;   7.56;  11.04;   7.20
0319001000000007001;2012-08-04;15:15:00  ;20798;   7.56;  10.92;   7.08
0319001000000007001;2012-08-04;15:30:00  ;20799;   7.44;  10.92;   7.20
0319001000000007001;2012-08-04;15:45:00  ;20800;   7.44;  10.92;   7.08
0319001000000007001;2012-08-04;16:00:00  ;20801;  78.72;  82.20;  83.16
0319001000000007001;2012-08-04;16:15:00  ;20802;  83.76;  87.36;  87.12
0319001000000007001;2012-08-04;16:30:00  ;20803;  69.48;  73.08;  72.96
0319001000000007001;2012-08-04;16:45:00  ;20804;  74.40;  76.92;  76.80
0319001000000007001;2012-08-04;17:00:00  ;20805; 120.24; 124.56; 124.68
0319001000000007001;2012-08-04;17:15:00  ;20806;  66.36;  69.36;  69.48
0319001000000007001;2012-08-04;17:30:00  ;20807;  86.88;  90.36;  90.84
0319001000000007001;2012-08-04;17:45:00  ;20808;  73.20;  76.92;  77.04
0319001000000007001;2012-08-04;18:00:00  ;20809;  73.20;  77.64;  76.92
0319001000000007001;2012-08-04;18:15:00  ;20810;  73.56;  77.52;  77.04
0319001000000007001;2012-08-04;18:30:00  ;20811;  73.80;  77.64;  77.40
0319001000000007001;2012-08-04;18:45:00  ;20812;  72.36;  75.48;  75.48
0319001000000007001;2012-08-04;19:00:00  ;20813;  75.36;  78.72;  76.56
0319001000000007001;2012-08-04;19:15:00  ;20814;  75.00;  78.60;  76.32
0319001000000007001;2012-08-04;19:30:00  ;20815;  71.52;  75.12;  74.28
0319001000000007001;2012-08-04;19:45:00  ;20816;  46.56;  49.92;  50.28
0319001000000007001;2012-08-04;20:00:00  ;20817;  70.92;  74.04;  73.44
0319001000000007001;2012-08-04;20:15:00  ;20818;  71.28;  74.40;  73.68
0319001000000007001;2012-08-04;20:30:00  ;20819;  70.68;  73.80;  73.08
0319001000000007001;2012-08-04;20:45:00  ;20820;  62.88;  66.36;  65.76
0319001000000007001;2012-08-04;21:00:00  ;20821;  77.28;  80.64;  81.00
0319001000000007001;2012-08-04;21:15:00  ;20822;  62.88;  65.40;  64.56
0319001000000007001;2012-08-04;21:30:00  ;20823;  75.72;  78.96;  78.24
0319001000000007001;2012-08-04;21:45:00  ;20824;  63.36;  66.96;  66.12
0319001000000007001;2012-08-04;22:00:00  ;20825;  63.48;  88.92;  88.08
0319001000000007001;2012-08-04;22:15:00  ;20826; 108.12; 110.64; 108.84
0319001000000007001;2012-08-04;22:30:00  ;20827;  66.24;  70.44;  68.88
0319001000000007001;2012-08-04;22:45:00  ;20828;  63.00;  67.92;  66.48
0319001000000007001;2012-08-04;23:00:00  ;20829;  74.16;  78.24;  78.60
0319001000000007001;2012-08-04;23:15:00  ;20830;  74.16;  77.64;  76.44
0319001000000007001;2012-08-04;23:30:00  ;20831;  88.32;  92.52;  90.00
0319001000000007001;2012-08-04;23:45:00  ;20832;  70.92;  74.52;  74.88
0319001000000007001;2012-08-05;00:00:00  ;20833;  62.88;  65.76;  67.08
0319001000000007001;2012-08-05;00:15:00  ;20834;  62.88;  66.12;  66.84
0319001000000007001;2012-08-05;00:30:00  ;20835;  62.28;  65.16;  66.48
0319001000000007001;2012-08-05;00:45:00  ;20836;  73.32;  74.40;  75.36
0319001000000007001;2012-08-05;01:00:00  ;20837;  62.28;  65.28;  66.84
0319001000000007001;2012-08-05;01:15:00  ;20838;  77.04;  79.92;  80.64
0319001000000007001;2012-08-05;01:30:00  ;20839;  63.96;  66.48;  66.72
0319001000000007001;2012-08-05;01:45:00  ;20840;  76.32;  78.96;  78.96
0319001000000007001;2012-08-05;02:00:00  ;20841;  61.80;  64.32;  65.04
0319001000000007001;2012-08-05;02:15:00  ;20842;  75.48;  78.24;  78.60
0319001000000007001;2012-08-05;02:30:00  ;20843;  63.48;  65.52;  66.12
0319001000000007001;2012-08-05;02:45:00  ;20844;  72.84;  75.24;  76.08
0319001000000007001;2012-08-05;03:00:00  ;20845;  86.04;  90.00;  90.84
0319001000000007001;2012-08-05;03:15:00  ;20846;  68.88;  71.40;  72.00
0319001000000007001;2012-08-05;03:30:00  ;20847;  73.08;  75.96;  76.68
0319001000000007001;2012-08-05;03:45:00  ;20848;  73.44;  76.44;  77.04
0319001000000007001;2012-08-05;04:00:00  ;20849;  72.72;  76.20;  75.72
0319001000000007001;2012-08-05;04:15:00  ;20850;  73.44;  74.40;  75.00
0319001000000007001;2012-08-05;04:30:00  ;20851;  74.16;  77.40;  77.40
0319001000000007001;2012-08-05;04:45:00  ;20852;  86.04;  89.40;  89.40
0319001000000007001;2012-08-05;05:00:00  ;20853;  73.68;  77.04;  76.08
0319001000000007001;2012-08-05;05:15:00  ;20854;  86.28;  89.40;  90.24
0319001000000007001;2012-08-05;05:30:00  ;20855;  72.72;  75.36;  76.32
0319001000000007001;2012-08-05;05:45:00  ;20856;  85.92;  87.36;  88.68
0319001000000007001;2012-08-05;06:00:00  ;20857;  71.64;  74.40;  75.84
0319001000000007001;2012-08-05;06:15:00  ;20858;  89.16;  86.64;  88.20
0319001000000007001;2012-08-05;06:30:00  ;20859;  58.92;  59.52;  61.80
0319001000000007001;2012-08-05;06:45:00  ;20860;  70.68;  73.92;  75.36
0319001000000007001;2012-08-05;07:00:00  ;20861;  71.28;  73.68;  75.48
0319001000000007001;2012-08-05;07:15:00  ;20862;  72.12;  74.28;  76.08
0319001000000007001;2012-08-05;07:30:00  ;20863;  70.44;  73.80;  75.24
0319001000000007001;2012-08-05;07:45:00  ;20864;  69.60;  72.84;  75.48
0319001000000007001;2012-08-05;08:00:00  ;20865;  62.04;  65.88;  67.68
0319001000000007001;2012-08-05;08:15:00  ;20866;  75.72;  78.36;  80.52
0319001000000007001;2012-08-05;08:30:00  ;20867;  52.32;  55.92;  57.36
0319001000000007001;2012-08-05;08:45:00  ;20868;  52.20;  55.80;  57.36
0319001000000007001;2012-08-05;09:00:00  ;20869;  58.56;  61.80;  63.72
0319001000000007001;2012-08-05;09:15:00  ;20870;  45.48;  49.92;  51.36
0319001000000007001;2012-08-05;09:30:00  ;20871;  31.92;  34.80;  37.56
0319001000000007001;2012-08-05;09:45:00  ;20872;  75.72;  79.20;  78.96
0319001000000007001;2012-08-05;10:00:00  ;20873;  46.20;  50.52;  51.72
0319001000000007001;2012-08-05;10:15:00  ;20874;  58.44;  61.20;  63.12
0319001000000007001;2012-08-05;10:30:00  ;20875;  56.16;  61.56;  63.00
0319001000000007001;2012-08-05;10:45:00  ;20876;  56.40;  60.96;  62.64
0319001000000007001;2012-08-05;11:00:00  ;20877;  60.72;  63.84;  66.60
0319001000000007001;2012-08-05;11:15:00  ;20878;  45.96;  49.20;  50.52
0319001000000007001;2012-08-05;11:30:00  ;20879;  45.24;  48.84;  50.52
0319001000000007001;2012-08-05;11:45:00  ;20880;  72.48;  75.00;  76.44
0319001000000007001;2012-08-05;12:00:00  ;20881;  56.04;  58.68;  60.36
0319001000000007001;2012-08-05;12:15:00  ;20882;  55.80;  59.88;  61.20
0319001000000007001;2012-08-05;12:30:00  ;20883;  58.92;  62.88;  63.96
0319001000000007001;2012-08-05;12:45:00  ;20884;  69.60;  72.48;  73.80
0319001000000007001;2012-08-05;13:00:00  ;20885;  73.44;  76.56;  80.04
0319001000000007001;2012-08-05;13:15:00  ;20886;  61.08;  64.44;  64.56
0319001000000007001;2012-08-05;13:30:00  ;20887;  49.56;  50.52;  52.08
0319001000000007001;2012-08-05;13:45:00  ;20888;   6.60;  10.80;   7.08
0319001000000007001;2012-08-05;14:00:00  ;20889;  14.16;  16.68;  18.60
0319001000000007001;2012-08-05;14:15:00  ;20890;  27.48;  29.04;  34.80
0319001000000007001;2012-08-05;14:30:00  ;20891;  17.28;  16.44;  19.20
0319001000000007001;2012-08-05;14:45:00  ;20892;   6.00;  10.08;   7.80
0319001000000007001;2012-08-05;15:00:00  ;20893;   6.36;  10.44;   6.96
0319001000000007001;2012-08-05;15:15:00  ;20894;   6.36;  10.44;   6.96
0319001000000007001;2012-08-05;15:30:00  ;20895;  13.68;  16.20;  18.84
0319001000000007001;2012-08-05;15:45:00  ;20896;   6.72;  10.44;   6.96
0319001000000007001;2012-08-05;16:00:00  ;20897;  62.22;  65.76;  66.24
0319001000000007001;2012-08-05;16:15:00  ;20898;  74.52;  78.36;  78.60
0319001000000007001;2012-08-05;16:30:00  ;20899;  66.60;  70.50;  70.98
0319001000000007001;2012-08-05;16:45:00  ;20900;  74.52;  78.24;  78.90
0319001000000007001;2012-08-05;17:00:00  ;20901;  73.02;  77.16;  77.70
0319001000000007001;2012-08-05;17:15:00  ;20902;  73.56;  77.58;  77.52
0319001000000007001;2012-08-05;17:30:00  ;20903;  73.44;  77.16;  77.22
0319001000000007001;2012-08-05;17:45:00  ;20904;  72.00;  76.56;  77.52
0319001000000007001;2012-08-05;18:00:00  ;20905;  67.20;  71.16;  71.46
0319001000000007001;2012-08-05;18:15:00  ;20906;  81.42;  85.20;  85.38
0319001000000007001;2012-08-05;18:30:00  ;20907;  67.14;  70.38;  70.92
0319001000000007001;2012-08-05;18:45:00  ;20908;  67.86;  70.38;  69.72
0319001000000007001;2012-08-05;19:00:00  ;20909;  66.30;  69.48;  69.42
0319001000000007001;2012-08-05;19:15:00  ;20910;  74.10;  77.10;  76.74
0319001000000007001;2012-08-05;19:30:00  ;20911;  62.40;  65.28;  65.82
0319001000000007001;2012-08-05;19:45:00  ;20912;  60.84;  63.36;  64.98
0319001000000007001;2012-08-05;20:00:00  ;20913;  90.66;  94.14;  93.78
0319001000000007001;2012-08-05;20:15:00  ;20914;  73.08;  75.78;  75.60
0319001000000007001;2012-08-05;20:30:00  ;20915;  80.52;  83.34;  83.28
0319001000000007001;2012-08-05;20:45:00  ;20916;  69.06;  71.58;  71.46
0319001000000007001;2012-08-05;21:00:00  ;20917;  74.76;  77.22;  78.00
0319001000000007001;2012-08-05;21:15:00  ;20918;  71.64;  74.46;  74.88
0319001000000007001;2012-08-05;21:30:00  ;20919;  68.10;  71.16;  70.74
0319001000000007001;2012-08-05;21:45:00  ;20920;  75.90;  78.42;  78.66
0319001000000007001;2012-08-05;22:00:00  ;20921;  95.94;  99.06;  98.40
0319001000000007001;2012-08-05;22:15:00  ;20922;  85.14;  87.78;  87.36
0319001000000007001;2012-08-05;22:30:00  ;20923;  92.94;  96.72;  95.76
0319001000000007001;2012-08-05;22:45:00  ;20924;  88.80;  92.28;  92.70
0319001000000007001;2012-08-05;23:00:00  ;20925;  76.08;  79.32;  78.96
0319001000000007001;2012-08-05;23:15:00  ;20926;  84.36;  87.78;  87.90
0319001000000007001;2012-08-05;23:30:00  ;20927;  75.36;  78.78;  78.48
0319001000000007001;2012-08-05;23:45:00  ;20928;  88.74;  91.86;  90.66
0319001000000007001;2012-08-06;00:00:00  ;20929;  81.36;  84.66;  84.36
0319001000000007001;2012-08-06;00:15:00  ;20930;  90.56;  93.56;  87.76
0319001000000007001;2012-08-06;00:30:00  ;20931;  85.84;  88.12;  87.80
0319001000000007001;2012-08-06;00:45:00  ;20932;  81.64;  84.32;  84.16
0319001000000007001;2012-08-06;01:00:00  ;20933;  87.36;  90.66;  89.34
0319001000000007001;2012-08-06;01:15:00  ;20934;  81.06;  84.36;  83.46
0319001000000007001;2012-08-06;01:30:00  ;20935;  79.50;  82.92;  82.38
0319001000000007001;2012-08-06;01:45:00  ;20936;  89.40;  93.60;  93.24
0319001000000007001;2012-08-06;02:00:00  ;20937;  79.56;  81.66;  81.54
0319001000000007001;2012-08-06;02:15:00  ;20938;  93.78;  97.68;  97.08
0319001000000007001;2012-08-06;02:30:00  ;20939; 116.52; 119.04; 118.62
0319001000000007001;2012-08-06;02:45:00  ;20940;  82.20;  85.92;  85.44
0319001000000007001;2012-08-06;03:00:00  ;20941;  84.06;  87.54;  85.32
0319001000000007001;2012-08-06;03:15:00  ;20942;  89.04;  92.88;  92.76
0319001000000007001;2012-08-06;03:30:00  ;20943;  82.92;  86.58;  85.98
0319001000000007001;2012-08-06;03:45:00  ;20944; 106.56; 111.54; 110.88
0319001000000007001;2012-08-06;04:00:00  ;20945;  80.76;  84.24;  83.76
0319001000000007001;2012-08-06;04:15:00  ;20946;  91.68;  95.40;  94.80
0319001000000007001;2012-08-06;04:30:00  ;20947;  82.68;  86.10;  85.50
0319001000000007001;2012-08-06;04:45:00  ;20948;  94.62;  98.10;  97.26
0319001000000007001;2012-08-06;05:00:00  ;20949;  82.68;  87.06;  86.16
0319001000000007001;2012-08-06;05:15:00  ;20950;  92.34;  95.28;  94.92
0319001000000007001;2012-08-06;05:30:00  ;20951;  80.64;  84.24;  82.98
